Date,Timestamp,Open,High,Low,Close,Volume
2024-08-23,00:00:00,1.1111,1.12008,1.11055,1.1191,139906.259019069
2024-08-26,00:00:00,1.11854,1.12015,1.115,1.11609,187663.019110791
2024-08-27,00:00:00,1.11605,1.11905,1.11501,1.11836,170810.029230677
2024-08-28,00:00:00,1.11834,1.11852,1.1105,1.11194,189354.219089694
2024-08-29,00:00:00,1.11193,1.11399,1.10556,1.10771,240972.329169519
2024-08-30,00:00:00,1.10766,1.1095,1.10438,1.10456,271538.349318631
2024-09-02,00:00:00,1.10462,1.10773,1.10419,1.1069,139024.939291738
2024-09-03,00:00:00,1.1069,1.10727,1.10263,1.10431,249167.109046444
2024-09-04,00:00:00,1.1043,1.10951,1.10363,1.10818,214981.54915306
2024-09-05,00:00:00,1.10817,1.11197,1.10746,1.11102,236915.338915929
2024-09-06,00:00:00,1.111,1.11556,1.10656,1.10825,358841.84846551
2024-09-09,00:00:00,1.10781,1.1091,1.10335,1.10342,217506.209185332
2024-09-10,00:00:00,1.10334,1.10496,1.10151,1.10193,187411.29945977
2024-09-11,00:00:00,1.10189,1.10549,1.10019,1.10117,283547.639176719
2024-09-12,00:00:00,1.10111,1.1075,1.10055,1.10741,261309.679232642
2024-09-13,00:00:00,1.10739,1.11017,1.10703,1.10732,232826.179141425
2024-09-16,00:00:00,1.10757,1.11374,1.10743,1.11325,198704.589245014
2024-09-17,00:00:00,1.1132,1.11461,1.11109,1.11134,266594.379166059
2024-09-18,00:00:00,1.11128,1.11891,1.10966,1.11184,325889.558555916
2024-09-19,00:00:00,1.11184,1.11787,1.10683,1.11611,395787.868793905
2024-09-20,00:00:00,1.11611,1.11818,1.1136,1.11626,295326.028989688
2024-09-23,00:00:00,1.1158,1.11672,1.10831,1.11109,268545.959021665
2024-09-24,00:00:00,1.11107,1.11809,1.11033,1.11794,259713.609139062
2024-09-25,00:00:00,1.11791,1.1214,1.11215,1.11325,237079.09928783
2024-09-26,00:00:00,1.11322,1.11893,1.11257,1.11764,237149.538922623
2024-09-27,00:00:00,1.11763,1.1203,1.11248,1.11619,343292.838599697
2024-09-30,00:00:00,1.11582,1.12089,1.11136,1.11345,294813.07900326
2024-10-01,00:00:00,1.11344,1.11439,1.10458,1.10675,283940.658776037
2024-10-02,00:00:00,1.10668,1.10828,1.10325,1.1044,258039.109279476
2024-10-03,00:00:00,1.1044,1.1049,1.10082,1.10293,327826.338839658
2024-10-04,00:00:00,1.10292,1.10395,1.09512,1.09739,280396.989145674
2024-10-07,00:00:00,1.0962,1.09868,1.09542,1.09731,271191.989140958
2024-10-08,00:00:00,1.09723,1.09971,1.09608,1.09798,230656.64909406
2024-10-09,00:00:00,1.09782,1.09809,1.09362,1.09376,175445.528979465
2024-10-10,00:00:00,1.09368,1.09548,1.09,1.09286,275241.549053513
2024-10-11,00:00:00,1.09299,1.09537,1.09116,1.09353,183585.959359206
2024-10-14,00:00:00,1.0931,1.09366,1.08881,1.09082,175768.319423772
2024-10-15,00:00:00,1.09078,1.09167,1.08819,1.089,170179.639937773
2024-10-16,00:00:00,1.08883,1.09014,1.08532,1.08618,180166.699371561
2024-10-17,00:00:00,1.08611,1.08737,1.0811,1.08307,261200.189334273
2024-10-18,00:00:00,1.08308,1.08694,1.08252,1.08655,205213.179432511
2024-10-21,00:00:00,1.08605,1.08717,1.08111,1.08149,184370.369499393
2024-10-22,00:00:00,1.08149,1.0838,1.07926,1.07967,195965.10952419
2024-10-23,00:00:00,1.07964,1.08066,1.07612,1.07804,238685.229414947
2024-10-24,00:00:00,1.07804,1.08298,1.07706,1.08274,255188.189467765
2024-10-25,00:00:00,1.0827,1.08392,1.0793,1.07945,159290.869481936
2024-10-27,00:00:00,1.07933,1.07945,1.07867,1.07939,559.219988644123
2024-10-28,00:00:00,1.07938,1.08276,1.07819,1.0814,213773.859306298
2024-10-29,00:00:00,1.08143,1.08263,1.07688,1.08153,258209.449469253
2024-10-30,00:00:00,1.08153,1.08713,1.08079,1.08572,294956.989182867
2024-10-31,00:00:00,1.08581,1.08881,1.08441,1.08821,280246.839204349
2024-11-01,00:00:00,1.0882,1.09057,1.08317,1.08327,283031.059338808
2024-11-04,00:00:00,1.08778,1.09147,1.08699,1.08767,275004.639317848
2024-11-05,00:00:00,1.08757,1.09365,1.08724,1.09294,192638.329483271
2024-11-06,00:00:00,1.09235,1.09369,1.06824,1.07269,833236.953490995
2024-11-07,00:00:00,1.07271,1.08247,1.07129,1.08038,391960.938454568
2024-11-08,00:00:00,1.08038,1.08048,1.06868,1.07182,367664.888675854
2024-11-11,00:00:00,1.07093,1.07277,1.06286,1.06533,221508.378911287
2024-11-12,00:00:00,1.06534,1.06631,1.05951,1.06216,297669.569434911
2024-11-13,00:00:00,1.06208,1.0654,1.05556,1.05622,301163.34838102
2024-11-14,00:00:00,1.05617,1.05825,1.0496,1.05299,378368.889231309
2024-11-15,00:00:00,1.05299,1.0593,1.05163,1.05394,369890.00378608
2024-11-18,00:00:00,1.0528,1.06071,1.0528,1.05979,242331.459203988
2024-11-19,00:00:00,1.05979,1.0601,1.05233,1.05937,374350.239326946
2024-11-20,00:00:00,1.05931,1.06097,1.05068,1.05435,283133.109468147
2024-11-21,00:00:00,1.0543,1.05548,1.04622,1.04738,345542.809277184
2024-11-22,00:00:00,1.04735,1.04981,1.03325,1.04193,390493.428863622
2024-11-25,00:00:00,1.04806,1.05303,1.0449,1.04942,414741.269270867
2024-11-26,00:00:00,1.04928,1.05447,1.0425,1.04873,464085.268627889
2024-11-27,00:00:00,1.04868,1.05876,1.04744,1.05657,374049.539022185
2024-11-28,00:00:00,1.05654,1.05692,1.05275,1.05511,244616.589243077
2024-11-29,00:00:00,1.05511,1.05971,1.05414,1.05748,373726.798473418
2024-12-02,00:00:00,1.05711,1.05733,1.04607,1.04971,438956.858578891
2024-12-03,00:00:00,1.04966,1.0535,1.04807,1.05062,356457.518787943
2024-12-04,00:00:00,1.05065,1.05439,1.04723,1.05114,385110.678657621
2024-12-05,00:00:00,1.051,1.05896,1.05077,1.0584,308668.769033246
2024-12-06,00:00:00,1.05839,1.06298,1.05423,1.05673,330639.199308649
2024-12-09,00:00:00,1.05544,1.05944,1.0532,1.05531,267645.649318434
2024-12-10,00:00:00,1.05529,1.0568,1.04984,1.05268,257312.859566003
2024-12-11,00:00:00,1.05261,1.05393,1.04802,1.04933,330952.319134533
2024-12-12,00:00:00,1.04935,1.05308,1.04637,1.04663,243920.548567265
2024-12-13,00:00:00,1.04653,1.05241,1.04531,1.05017,181698.99876073
2024-12-16,00:00:00,1.04854,1.05247,1.04745,1.05094,211487.470976442
2024-12-17,00:00:00,1.05094,1.05343,1.0479,1.04903,149703.931613289
2024-12-18,00:00:00,1.04904,1.05127,1.03439,1.03513,191951.538669437
2024-12-19,00:00:00,1.03507,1.04222,1.03472,1.03605,274107.178310826
2024-12-20,00:00:00,1.03599,1.04474,1.03429,1.04254,277833.968834005
2024-12-23,00:00:00,1.04308,1.04452,1.03842,1.04044,215443.479201555
2024-12-24,00:00:00,1.04043,1.04098,1.03835,1.03912,147606.089138463
2024-12-25,00:00:00,1.0386,1.04106,1.0386,1.04004,965.849975429475
2024-12-26,00:00:00,1.04012,1.04301,1.03905,1.04222,144278.915404346
2024-12-27,00:00:00,1.04174,1.0444,1.04049,1.04225,227652.550689951
2024-12-30,00:00:00,1.04247,1.04583,1.03717,1.04069,220050.379126891
2024-12-31,00:00:00,1.04069,1.04243,1.0344,1.03526,171938.068997905
2025-01-02,00:00:00,1.03503,1.03756,1.02237,1.0264,211610.588837847
2025-01-03,00:00:00,1.0264,1.03099,1.02612,1.03066,132374.859196544
2025-01-06,00:00:00,1.03015,1.04367,1.02932,1.03895,238498.168662839
2025-01-07,00:00:00,1.03893,1.04343,1.03394,1.03394,262368.84866181
2025-01-08,00:00:00,1.03395,1.03575,1.02731,1.03178,314822.198600605
2025-01-09,00:00:00,1.03178,1.03214,1.02836,1.0299,206652.339550219
2025-01-10,00:00:00,1.0299,1.03118,1.02127,1.024,273483.558910891
2025-01-13,00:00:00,1.02357,1.02499,1.01772,1.02441,245830.368678302
2025-01-14,00:00:00,1.02441,1.03086,1.02371,1.03076,201204.96947559
2025-01-15,00:00:00,1.03074,1.03544,1.0259,1.0288,232051.839343905
2025-01-16,00:00:00,1.02892,1.03149,1.02604,1.0299,249607.678990282
2025-01-17,00:00:00,1.02996,1.03306,1.02652,1.0271,238340.329165138
2025-01-20,00:00:00,1.02792,1.04342,1.02663,1.04155,234213.338887267
2025-01-21,00:00:00,1.04156,1.04353,1.0342,1.04253,207856.688211448
2025-01-22,00:00:00,1.04228,1.04573,1.03921,1.04077,181604.718873329
2025-01-23,00:00:00,1.04072,1.04378,1.03719,1.04148,183224.388909616
2025-01-24,00:00:00,1.0414,1.05213,1.04115,1.04919,200751.76876469
2025-01-27,00:00:00,1.04763,1.0533,1.04539,1.04911,239440.80855868
2025-01-28,00:00:00,1.04911,1.04932,1.04137,1.04298,196946.798752412
2025-01-29,00:00:00,1.04298,1.04434,1.03822,1.04207,205898.05863516
2025-01-30,00:00:00,1.04203,1.04677,1.03861,1.03879,188984.738664165
2025-01-31,00:00:00,1.03879,1.0434,1.03496,1.03602,238077.759107567
2025-02-03,00:00:00,1.02327,1.03497,1.02103,1.03425,289252.597242311
2025-02-04,00:00:00,1.03423,1.03874,1.02721,1.03783,178857.778050564
2025-02-05,00:00:00,1.03783,1.04424,1.03696,1.04021,162302.238222443
2025-02-06,00:00:00,1.0402,1.04058,1.03523,1.03827,138360.503060117
2025-02-07,00:00:00,1.03826,1.04124,1.03049,1.0326,189760.437602997
2025-02-10,00:00:00,1.02918,1.03363,1.02839,1.03062,128387.078662694
2025-02-11,00:00:00,1.03061,1.03813,1.02919,1.03609,136030.628651202
2025-02-12,00:00:00,1.03603,1.04298,1.03168,1.03821,191943.728212737
2025-02-13,00:00:00,1.03818,1.04668,1.03727,1.04626,198769.748071134
2025-02-14,00:00:00,1.04625,1.0514,1.0447,1.04913,112182.178932831
2025-02-17,00:00:00,1.04858,1.05062,1.04667,1.0484,54280.4795109183
2025-02-18,00:00:00,1.04835,1.04862,1.0435,1.04459,73853.7046593651
2025-02-19,00:00:00,1.04453,1.04613,1.04009,1.0422,112513.088954628
2025-02-20,00:00:00,1.0422,1.05033,1.04163,1.05002,154754.162992649
2025-02-21,00:00:00,1.05001,1.05054,1.04492,1.0457,155234.447440349
2025-02-24,00:00:00,1.04706,1.05282,1.04527,1.04671,166220.44812727
2025-02-25,00:00:00,1.04671,1.05191,1.0456,1.05124,161246.148473173
2025-02-26,00:00:00,1.05116,1.05287,1.04747,1.04844,192595.296398237
2025-02-27,00:00:00,1.04843,1.04922,1.03966,1.03978,188811.818363227
2025-02-28,00:00:00,1.03974,1.04198,1.03597,1.03747,191466.288314812
2025-03-03,00:00:00,1.04032,1.05036,1.03883,1.04856,204236.878200583
2025-03-04,00:00:00,1.04849,1.06272,1.04708,1.06253,243476.377867565
2025-03-05,00:00:00,1.06254,1.07965,1.06018,1.07857,289734.56753958
2025-03-06,00:00:00,1.07854,1.08534,1.07655,1.07818,273427.447726041
2025-03-07,00:00:00,1.0782,1.08884,1.07757,1.08292,232035.477923147
2025-03-09,00:00:00,1.08312,1.08399,1.08269,1.08388,539.249988585711
2025-03-10,00:00:00,1.08388,1.08744,1.08051,1.08342,226503.057805821
2025-03-11,00:00:00,1.08341,1.09471,1.08329,1.0911,201214.76810579
2025-03-12,00:00:00,1.0911,1.09314,1.08755,1.08859,201995.198176354
2025-03-13,00:00:00,1.08858,1.0897,1.08222,1.08514,180347.938306771
2025-03-14,00:00:00,1.08514,1.09125,1.08304,1.08765,167083.448334418
2025-03-16,00:00:00,1.08766,1.08809,1.08759,1.08801,384.26999014616
2025-03-17,00:00:00,1.08809,1.09297,1.08685,1.09212,139628.49880641
2025-03-18,00:00:00,1.09211,1.09545,1.08924,1.0944,169162.67907504
2025-03-19,00:00:00,1.09437,1.09458,1.08603,1.0904,172491.858597226
2025-03-20,00:00:00,1.09041,1.09171,1.08145,1.08539,161930.098672315
2025-03-21,00:00:00,1.08545,1.08611,1.0797,1.08121,158865.288893372
2025-03-23,00:00:00,1.0813,1.08173,1.08115,1.0817,167.399995908141
2025-03-24,00:00:00,1.08167,1.08579,1.07813,1.07995,163523.778675131
2025-03-25,00:00:00,1.07994,1.083,1.07767,1.07908,178852.558844037
2025-03-26,00:00:00,1.0791,1.08025,1.07344,1.07362,138232.618651845
2025-03-27,00:00:00,1.07363,1.0821,1.07328,1.07969,139123.368613444
2025-03-28,00:00:00,1.07971,1.08447,1.07644,1.08237,125361.838700235
2025-03-31,00:00:00,1.08228,1.08492,1.07838,1.08151,172531.628347024
2025-04-01,00:00:00,1.08139,1.08299,1.07782,1.07929,137797.518595763
2025-04-02,00:00:00,1.07911,1.09242,1.078,1.0849,150623.748604074
2025-04-03,00:00:00,1.08382,1.11462,1.08047,1.1051,317104.856775954
2025-04-04,00:00:00,1.1051,1.11076,1.09242,1.09573,420252.916010827
2025-04-07,00:00:00,1.08894,1.10498,1.08792,1.09054,436325.476352811
2025-04-08,00:00:00,1.09017,1.09916,1.08886,1.09534,291609.586852059
2025-04-09,00:00:00,1.09514,1.10948,1.09132,1.09451,489855.585690178
2025-04-10,00:00:00,1.09451,1.12414,1.09427,1.11969,328073.886711448
2025-04-11,00:00:00,1.11976,1.14736,1.11888,1.13554,470533.245648541
2025-04-14,00:00:00,1.13108,1.14244,1.12956,1.13496,271667.30681859
2025-04-15,00:00:00,1.13495,1.13789,1.12639,1.12814,226805.687684245
2025-04-16,00:00:00,1.12814,1.14127,1.1279,1.13985,252814.267618187
2025-04-17,00:00:00,1.13978,1.1409,1.13349,1.13639,195711.857842878
2025-04-18,00:00:00,1.13615,1.13972,1.13578,1.13901,425493.671323791
2025-04-21,00:00:00,1.13946,1.15729,1.13925,1.15128,215864.847652398
2025-04-22,00:00:00,1.15129,1.1547,1.14172,1.14195,241816.417805471
2025-04-23,00:00:00,1.14195,1.14399,1.13077,1.13123,274650.506977148
2025-04-24,00:00:00,1.13122,1.13975,1.13109,1.13854,164931.748114496
2025-04-25,00:00:00,1.13854,1.13924,1.13155,1.13628,172921.668130189
2025-04-28,00:00:00,1.13636,1.14248,1.13292,1.14179,135101.968316279
2025-04-29,00:00:00,1.14179,1.14218,1.137,1.13855,151360.938379861
2025-04-30,00:00:00,1.13823,1.13994,1.1317,1.13274,169809.518274941
2025-05-01,00:00:00,1.13272,1.13409,1.12657,1.12878,139382.418511689
2025-05-02,00:00:00,1.12878,1.13808,1.1274,1.12946,192406.368098304
2025-05-05,00:00:00,1.12987,1.13646,1.12905,1.1313,180901.108271182
2025-05-06,00:00:00,1.13125,1.13808,1.12797,1.1367,159042.838530362
2025-05-07,00:00:00,1.13671,1.1378,1.12917,1.12998,197703.6081549
2025-05-08,00:00:00,1.12999,1.13361,1.12118,1.12254,198028.85902518
2025-05-09,00:00:00,1.12254,1.12928,1.11964,1.1246,145034.379335806
2025-05-12,00:00:00,1.119,1.12426,1.10651,1.10844,234627.727964766
2025-05-13,00:00:00,1.10845,1.11946,1.10833,1.11844,169592.008481346
2025-05-14,00:00:00,1.11844,1.12655,1.11645,1.1173,196704.878346756
2025-05-15,00:00:00,1.11694,1.12279,1.11669,1.11854,150950.808503948
2025-05-16,00:00:00,1.11862,1.12195,1.11308,1.11612,140063.508571222
2025-05-19,00:00:00,1.11749,1.12879,1.11711,1.12406,159507.053344421
2025-05-20,00:00:00,1.12373,1.12858,1.12178,1.12818,133708.369349733
2025-05-21,00:00:00,1.12814,1.13628,1.12798,1.13279,155975.32894779
2025-05-22,00:00:00,1.13274,1.13448,1.12558,1.12782,168704.219002165
2025-05-23,00:00:00,1.1278,1.13754,1.12768,1.13592,147853.109094076
2025-05-26,00:00:00,1.13617,1.14185,1.13585,1.13838,116385.189134635
2025-05-27,00:00:00,1.13837,1.14071,1.1323,1.13291,145874.91113814
2025-05-28,00:00:00,1.13242,1.13454,1.12837,1.12915,159711.519257963
2025-05-29,00:00:00,1.12914,1.13843,1.12103,1.13649,182429.159023821
2025-05-30,00:00:00,1.13647,1.13897,1.13123,1.13453,169377.438954711
2025-06-02,00:00:00,1.13439,1.14498,1.13435,1.14419,140877.988947652
2025-06-03,00:00:00,1.14383,1.14544,1.13639,1.13699,124651.129090354
2025-06-04,00:00:00,1.13693,1.14344,1.13568,1.14144,147522.248401139
2025-06-05,00:00:00,1.14143,1.14948,1.14045,1.14444,154696.378829256
2025-06-06,00:00:00,1.14438,1.14572,1.13715,1.13935,149222.979402617
2025-06-09,00:00:00,1.13952,1.14391,1.13864,1.14183,101645.829471938
2025-06-10,00:00:00,1.14183,1.14475,1.13729,1.14217,109553.819155596
2025-06-11,00:00:00,1.14207,1.14994,1.14052,1.14872,107268.369095445
2025-06-12,00:00:00,1.14854,1.16311,1.14837,1.15834,135446.148793563
2025-06-13,00:00:00,1.15807,1.16143,1.1489,1.15457,175644.618264221
2025-06-16,00:00:00,1.15309,1.16147,1.15238,1.15589,141589.988561541
2025-06-17,00:00:00,1.15589,1.15796,1.14745,1.14794,147967.178840086
2025-06-18,00:00:00,1.14794,1.153,1.14608,1.14776,151900.27863656
2025-06-19,00:00:00,1.14777,1.14999,1.14461,1.14942,101022.949029669
2025-06-20,00:00:00,1.14942,1.15439,1.14914,1.15189,108403.718986593
2025-06-23,00:00:00,1.14602,1.15814,1.14533,1.15741,162997.657910407
2025-06-24,00:00:00,1.1574,1.16417,1.1574,1.16089,139364.51885926
2025-06-25,00:00:00,1.16081,1.1665,1.15898,1.16583,96184.719294861
2025-06-26,00:00:00,1.16574,1.17449,1.16533,1.16999,111073.999120183
2025-06-27,00:00:00,1.17,1.17539,1.16806,1.17162,103014.269102089
2025-06-30,00:00:00,1.17287,1.17881,1.17075,1.17869,106252.999001354
2025-07-01,00:00:00,1.17865,1.18298,1.17611,1.18059,114888.918775499
2025-07-02,00:00:00,1.18053,1.18098,1.17467,1.17983,111936.099076882
2025-07-03,00:00:00,1.17981,1.181,1.17169,1.17564,108113.38912303
2025-07-04,00:00:00,1.1756,1.17873,1.17524,1.17719,88265.0189189687
2025-07-07,00:00:00,1.17793,1.17901,1.16868,1.17077,105242.559125841
2025-07-08,00:00:00,1.17075,1.1765,1.16825,1.17246,107540.758680359
2025-07-09,00:00:00,1.17241,1.17291,1.16895,1.172,89864.6689288244
2025-07-10,00:00:00,1.172,1.17494,1.16623,1.17002,106874.964710742
2025-07-11,00:00:00,1.16997,1.17138,1.16645,1.16852,89297.381500043
2025-07-14,00:00:00,1.16658,1.16978,1.16541,1.1664,86736.7591379434
2025-07-15,00:00:00,1.16635,1.16925,1.15927,1.16005,119735.822156534
2025-07-16,00:00:00,1.15999,1.17212,1.15623,1.16377,145112.698555619
2025-07-17,00:00:00,1.1639,1.16424,1.15566,1.15955,109163.299392
2025-07-18,00:00:00,1.15956,1.16716,1.15901,1.16207,80236.6470264122
2025-07-21,00:00:00,1.16236,1.17166,1.16145,1.16908,86763.6391038671
2025-07-22,00:00:00,1.16908,1.17607,1.16788,1.17538,75630.0690507591
2025-07-23,00:00:00,1.17537,1.17751,1.17109,1.17678,95859.4088004678
2025-07-24,00:00:00,1.17679,1.17887,1.17303,1.17465,90523.7289021909
2025-07-25,00:00:00,1.17465,1.17609,1.17028,1.17396,88115.558946237
2025-07-28,00:00:00,1.17552,1.177,1.1585,1.15876,96163.9187205657
2025-07-29,00:00:00,1.15867,1.15989,1.15188,1.15453,106258.649170913
2025-07-30,00:00:00,1.15444,1.15725,1.14008,1.1404,151421.909081906
2025-07-31,00:00:00,1.1404,1.14606,1.14014,1.14139,95529.7288199514
2025-08-01,00:00:00,1.14126,1.15969,1.13915,1.1583,153978.228166237
2025-08-04,00:00:00,1.1591,1.15963,1.15497,1.15691,104194.038634121
2025-08-05,00:00:00,1.1569,1.15876,1.15277,1.15748,97211.2889052853
2025-08-06,00:00:00,1.15741,1.16683,1.15642,1.16594,84550.4991437793
2025-08-07,00:00:00,1.16583,1.16986,1.16108,1.16646,130345.638524197
2025-08-08,00:00:00,1.16639,1.16792,1.16287,1.16368,84856.839183107
2025-08-11,00:00:00,1.16444,1.16754,1.159,1.16149,119091.509136349
2025-08-12,00:00:00,1.16145,1.16971,1.15986,1.16739,120907.728488326
2025-08-13,00:00:00,1.16739,1.17301,1.16689,1.17051,83608.1089769453
2025-08-14,00:00:00,1.17051,1.1715,1.16309,1.16473,132000.038975887
2025-08-15,00:00:00,1.1647,1.17151,1.16458,1.17026,78179.8589947447
2025-08-18,00:00:00,1.17101,1.17157,1.16561,1.16602,66520.2192542553
2025-08-19,00:00:00,1.16598,1.16928,1.1639,1.16464,66851.9392703474
2025-08-20,00:00:00,1.16459,1.16736,1.16221,1.16506,73131.7191270441
2025-08-21,00:00:00,1.16505,1.16626,1.1601,1.16052,87988.8991472945
2025-08-22,00:00:00,1.16047,1.17425,1.15828,1.17148,105485.255090922
2025-08-25,00:00:00,1.17203,1.17259,1.16028,1.16161,69791.2934656367
2025-08-26,00:00:00,1.1616,1.16652,1.16021,1.16419,116319.869422488
2025-08-27,00:00:00,1.16417,1.16475,1.1574,1.16381,96521.1294231117
2025-08-28,00:00:00,1.1638,1.16972,1.16289,1.16827,85577.0592928752
2025-08-29,00:00:00,1.16817,1.17089,1.16507,1.16826,93114.5291578025
2025-09-01,00:00:00,1.16935,1.17362,1.16845,1.17106,53348.4595001563
2025-09-02,00:00:00,1.17106,1.1718,1.16127,1.16395,157164.059355721
2025-09-03,00:00:00,1.16395,1.1682,1.16081,1.16612,124628.119416118
2025-09-04,00:00:00,1.16612,1.16694,1.16298,1.16494,86734.2893992662
2025-09-05,00:00:00,1.16493,1.17593,1.16461,1.17141,109495.179055959
2025-09-08,00:00:00,1.17111,1.17654,1.17036,1.17629,76299.1159285158
2025-09-09,00:00:00,1.1762,1.17799,1.17036,1.17078,119325.839082502
2025-09-10,00:00:00,1.17073,1.17306,1.16824,1.16946,95962.2094262093
2025-09-11,00:00:00,1.16945,1.1746,1.16589,1.17337,103639.809158564
2025-09-12,00:00:00,1.17326,1.17475,1.17013,1.17301,92969.1792345718
